time,pos,vel,vel_gps,accel
1686463411.1152194,-543.0276212521122,130.5492394750987,36.24680978612995,"[0, -2.941502683927156e-11, nan]"
1686463411.1258805,-543.0276212521122,130.56236851358173,36.24680978612995,"[0, -2.941502683927156e-11, nan]"
1686463411.1355789,-543.0276212521122,130.57548709210278,36.24680978612995,"[0, -2.941502683927156e-11, nan]"
1686463411.1463811,-543.0276212521122,130.58859131935841,36.24680978612995,"[0, -2.941502683927156e-11, nan]"
1686463411.1537395,-543.0276212521122,130.60167756564405,36.24680978612995,"[0, -2.941502683927156e-11, nan]"
1686463411.1635554,-543.0276212521122,130.61474541608496,36.24680978612995,"[0, -2.941502683927156e-11, nan]"
1686463411.1715715,-546.6543086473764,130.6277980227891,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.1797202,-546.6543086473764,130.64083956702143,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.188847,-546.6543086473764,130.65387188516033,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.1994438,-546.6543086473764,130.66689299191276,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.2093585,-546.6543086473764,130.6798986999582,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.2197344,-546.6543086473764,130.69288602620017,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.2300935,-546.6543086473764,130.70585562492326,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.2409854,-546.6543086473764,130.7188112730817,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.2503772,-546.6543086473764,130.73175682263974,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.2616498,-546.6543086473764,130.74469308880452,36.28323162891501,"[0, -2.512052692345574e-11, nan]"
1686463411.2727704,-550.2846168692438,130.75761719974943,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.2846181,-550.2846168692438,130.7705249372277,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.295651,-550.2846168692438,130.7834141724241,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.308644,-550.2846168692438,130.79628660872967,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.3191292,-550.2846168692438,130.80914641481195,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.331421,-550.2846168692438,130.82199685481484,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.3431606,-550.2846168692438,130.83483764981247,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.3532848,-550.2846168692438,130.84766521481743,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.3647072,-550.2846168692438,130.8604755816894,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.3745606,-550.2846168692438,130.87326763603633,36.319265826383,"[0, -3.254604211213702e-11, nan]"
1686463411.385652,-553.9185074204474,130.88604403807787,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.394777,-553.9185074204474,130.89880907634105,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.404452,-553.9185074204474,130.91156519584348,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.41398,-553.9185074204474,130.92431102196443,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.422701,-553.9185074204474,130.93704248823016,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.4315104,-553.9185074204474,130.94975615447183,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.4397373,-553.9185074204474,130.9624520182584,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.450554,-553.9185074204474,130.97513353256235,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.4595017,-553.9185074204474,130.9878048117129,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.4692698,-553.9185074204474,131.00046729676544,36.35491724883423,"[0, -2.6654757911141438e-11, nan]"
1686463411.4802487,-557.5559422536732,131.01311859346043,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.4905517,-557.5559422536732,131.02575443133446,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.5017762,-557.5559422536732,131.03837215174445,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.5117733,-557.5559422536732,131.05097288693977,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.5236766,-557.5559422536732,131.06356065344661,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.5350184,-557.5559422536732,131.0761390956739,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.5471632,-557.5559422536732,131.0887085293967,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.559168,-557.5559422536732,131.10126569500918,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.5715911,-557.5559422536732,131.11380642359327,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.5826714,-557.5559422536732,131.12632904692765,36.390190047401276,"[0, -1.9134074478245857e-11, nan]"
1686463411.594088,-561.1968837651085,131.13883577175457,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6050205,-561.1968837651085,131.1513308963402,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6156986,-561.1968837651085,131.16381732000445,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.625807,-561.1968837651085,131.17629419036675,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6358807,-561.1968837651085,131.18875760847678,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6461642,-561.1968837651085,131.201203819864,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6559753,-561.1968837651085,131.21363229035396,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6653357,-561.1968837651085,131.2260461570704,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6740935,-561.1968837651085,131.2384496833014,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6823735,-561.1968837651085,131.25084479219277,36.42508894314257,"[0, -1.4641429683291875e-11, nan]"
1686463411.6920297,-564.8412947897796,131.26322950760115,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.7019567,-564.8412947897796,131.2755995771857,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
1686463411.7114015,-564.8412947897796,131.2879519559974,36.45961799108608,"[0, -1.065891190283522e-11, nan]"
