time,lat,lon,alt,yaw,pitch,roll,vx,vy,vz,ax,ay,az,yaw_rate,pitch_rate,roll_rate,uncorrect_yaw
2025-12-24 16:53:22.071990,-90.0,26.65524053329023,-6356748.779145179,2.2495453362447044,0.6328692796291971,-0.2838352475405675,-0.0016,0.0021,0.0,0.0322,0.1215,9.8114,0.00044,0.00026,0.00034,2.2495453362447044
2025-12-24 16:53:22.191122,-90.0,26.655231544595924,-6356748.7790451795,2.2494474707728767,0.6320697304357172,-0.28050962201991914,-0.0005,0.0028,0.0001,0.0302,0.1249,9.8087,8e-05,-0.0007,-0.00026,2.2494474707728767
2025-12-24 16:53:22.271576,-90.0,26.655231544595924,-6356748.7790451795,2.2494474707728767,0.6320697304357172,-0.28050962201991914,-0.0005,0.0028,0.0001,0.0175,0.1185,9.8076,0.00042,0.0,-6e-05,2.2494474707728767
2025-12-24 16:53:22.372628,-90.0,26.655231544595924,-6356748.7790451795,2.2494474707728767,0.6320697304357172,-0.28050962201991914,-0.0005,0.0028,0.0001,0.0277,0.1135,9.8082,4e-05,-0.00014,-0.00023,2.2494474707728767
2025-12-24 16:53:22.474974,-90.0,26.655229332957255,-6356748.778845179,2.2493858587992515,0.6340692527322125,-0.28093503136743464,-0.0004,0.0028,0.0,0.0326,0.1234,9.8007,-0.00057,0.0004,-0.00027,2.2493858587992515
2025-12-24 16:53:22.572889,-90.0,26.655229332957255,-6356748.778845179,2.2493858587992515,0.6340692527322125,-0.28093503136743464,-0.0004,0.0028,0.0,0.0255,0.1162,9.8087,0.00011,0.00038,-0.00039,2.2493858587992515
2025-12-24 16:53:22.671852,-90.0,26.655229332957255,-6356748.778845179,2.2493858587992515,0.6340692527322125,-0.28093503136743464,-0.0004,0.0028,0.0,0.0259,0.1198,9.8065,-0.0003,5e-05,-0.00039,2.2493858587992515
2025-12-24 16:53:22.773600,-90.0,26.65520903729466,-6356748.779245179,2.2493548731481994,0.630657949894781,-0.2857346654746661,-0.0004,0.0023,-0.0002,0.0364,0.1226,9.8058,-0.00025,-0.00028,3e-05,2.2493548731481994
2025-12-24 16:53:22.872762,-90.0,26.65520903729466,-6356748.779245179,2.2493548731481994,0.630657949894781,-0.2857346654746661,-0.0004,0.0023,-0.0002,0.0296,0.1267,9.816,0.00032,-0.00031,-0.0002,2.2493548731481994
2025-12-24 16:53:22.974411,-90.0,26.655161651113627,-6356748.778145179,2.249359813253869,0.6277845746739833,-0.2829178078056139,-0.0005,0.0024,-0.0003,0.023,0.129,9.8093,9e-05,0.00154,0.00017,2.249359813253869
2025-12-24 16:53:23.072896,-90.0,26.655161651113627,-6356748.778145179,2.249359813253869,0.6277845746739833,-0.2829178078056139,-0.0005,0.0024,-0.0003,0.0277,0.1242,9.811,0.00074,-0.00069,-0.00035,2.249359813253869
2025-12-24 16:53:23.172554,-90.0,26.655161651113627,-6356748.778145179,2.249359813253869,0.6277845746739833,-0.2829178078056139,-0.0005,0.0024,-0.0003,0.0323,0.1206,9.8056,-0.00045,0.0002,-0.00077,2.249359813253869
2025-12-24 16:53:23.293457,-90.0,26.655143602608433,-6356748.778045179,2.2493903064911835,0.6251872649613246,-0.284675985615495,0.0001,0.0032,-0.0002,0.0235,0.1238,9.8118,0.00012,-0.00037,-0.00025,2.2493903064911835
2025-12-24 16:53:23.371906,-90.0,26.655143602608433,-6356748.778045179,2.2493903064911835,0.6251872649613246,-0.284675985615495,0.0001,0.0032,-0.0002,0.0385,0.118,9.8012,0.0002,-0.00043,-0.00014,2.2493903064911835
2025-12-24 16:53:23.472670,-90.0,26.655143602608433,-6356748.778045179,2.2493903064911835,0.6251872649613246,-0.284675985615495,0.0001,0.0032,-0.0002,0.0358,0.1199,9.8138,0.0005,-0.00015,-0.00027,2.2493903064911835
2025-12-24 16:53:23.571503,-90.0,26.655139125981982,-6356748.77834518,2.249392373540591,0.6269985536728025,-0.28660499316587135,0.0004,0.0028,-0.0002,0.0257,0.1195,9.7999,0.00015,0.00077,-0.00034,2.249392373540591
2025-12-24 16:53:23.672745,-90.0,26.655139125981982,-6356748.77834518,2.249392373540591,0.6269985536728025,-0.28660499316587135,0.0004,0.0028,-0.0002,0.0359,0.1264,9.8146,0.00053,-0.00058,-0.00044,2.249392373540591
2025-12-24 16:53:23.772716,-90.0,26.655105187413056,-6356748.77784518,2.2494881204439814,0.62599572920482,-0.28748883790913954,0.0004,0.0027,-0.0003,0.0283,0.1236,9.8139,0.00066,-0.00095,-0.00029,2.2494881204439814
2025-12-24 16:53:23.872563,-90.0,26.655105187413056,-6356748.77784518,2.2494881204439814,0.62599572920482,-0.28748883790913954,0.0004,0.0027,-0.0003,0.0186,0.1206,9.8071,0.00035,-0.00077,0.00015,2.2494881204439814
2025-12-24 16:53:23.973226,-90.0,26.655105187413056,-6356748.77784518,2.2494881204439814,0.62599572920482,-0.28748883790913954,0.0004,0.0027,-0.0003,0.0311,0.1128,9.8113,3e-05,0.00069,-0.00027,2.2494881204439814
2025-12-24 16:53:24.072931,-90.0,26.65508706794204,-6356748.77784518,2.249594962345883,0.627458708302478,-0.29087996760941026,0.0001,0.0023,-0.0004,0.0235,0.1345,9.8017,0.00077,-0.00126,-0.00055,2.249594962345883
2025-12-24 16:53:24.172012,-90.0,26.65508706794204,-6356748.77784518,2.249594962345883,0.627458708302478,-0.29087996760941026,0.0001,0.0023,-0.0004,0.0435,0.1264,9.813,-7e-05,0.00037,-0.00013,2.249594962345883
2025-12-24 16:53:24.271540,-90.0,26.65508706794204,-6356748.77784518,2.249594962345883,0.627458708302478,-0.29087996760941026,0.0001,0.0023,-0.0004,0.0218,0.1233,9.8153,0.0007,-0.0006,0.00012,2.249594962345883
2025-12-24 16:53:24.373762,-90.0,26.655096092190945,-6356748.778145179,2.2496309255494946,0.6364062404514716,-0.29766156258118853,0.0,0.0012,-0.0002,0.0254,0.1144,9.8151,0.00038,-0.0016,-0.00027,2.2496309255494946
2025-12-24 16:53:24.475812,-90.0,26.655096092190945,-6356748.778145179,2.2496309255494946,0.6364062404514716,-0.29766156258118853,0.0,0.0012,-0.0002,0.0382,0.1273,9.8109,-8e-05,-0.00014,-0.0001,2.2496309255494946
2025-12-24 16:53:24.576672,-90.0,26.655086926021532,-6356748.776945179,2.2497543805266265,0.6370131618901255,-0.2971483209875597,-0.0002,0.0016,-0.0001,0.0308,0.1312,9.8033,0.00069,-0.00122,-0.00046,2.2497543805266265
2025-12-24 16:53:24.679853,-90.0,26.655086926021532,-6356748.776945179,2.2497543805266265,0.6370131618901255,-0.2971483209875597,-0.0002,0.0016,-0.0001,0.0158,0.1244,9.8009,0.00054,-5e-05,-0.00018,2.2497543805266265
2025-12-24 16:53:24.780116,-90.0,26.655086926021532,-6356748.776945179,2.2497543805266265,0.6370131618901255,-0.2971483209875597,-0.0002,0.0016,-0.0001,0.0255,0.1224,9.8124,0.00047,-0.0019,-0.00039,2.2497543805266265
2025-12-24 16:53:24.871487,-90.0,26.65509814421681,-6356748.77624518,2.249754405222522,0.6446051381415796,-0.29390007056023265,0.0008,0.0013,-0.0002,0.0323,0.1242,9.8105,-0.00027,0.00035,-0.00053,2.249754405222522
2025-12-24 16:53:24.973949,-90.0,26.65509814421681,-6356748.77624518,2.249754405222522,0.6446051381415796,-0.29390007056023265,0.0008,0.0013,-0.0002,0.0223,0.1139,9.818,0.00028,-0.00056,-0.00032,2.249754405222522
2025-12-24 16:53:25.072214,-90.0,26.65509814421681,-6356748.77624518,2.249754405222522,0.6446051381415796,-0.29390007056023265,0.0008,0.0013,-0.0002,0.0291,0.1226,9.806,0.00022,0.00017,3e-05,2.249754405222522
2025-12-24 16:53:25.175536,-90.0,26.6551071684435,-6356748.77624518,2.2497095718499915,0.6465449968195729,-0.29181848728952087,-0.0003,0.0015,-0.0003,0.0265,0.1242,9.8075,0.00036,-0.0001,-0.00012,2.2497095718499915
2025-12-24 16:53:25.282366,-90.0,26.6551071684435,-6356748.77624518,2.2497095718499915,0.6465449968195729,-0.29181848728952087,-0.0003,0.0015,-0.0003,0.0345,0.1141,9.8074,0.0001,0.00044,-0.00011,2.2497095718499915
2025-12-24 16:53:25.373033,-90.0,26.655127339838472,-6356748.775445179,2.2498273153319808,0.6459662811174739,-0.2888223224952994,-0.0004,0.0009,-0.0,0.0171,0.1336,9.8066,-0.00046,-0.00013,2e-05,2.2498273153319808
2025-12-24 16:53:25.473397,-90.0,26.655127339838472,-6356748.775445179,2.2498273153319808,0.6459662811174739,-0.2888223224952994,-0.0004,0.0009,-0.0,0.0241,0.1143,9.8074,6e-05,-9e-05,-0.00054,2.2498273153319808
2025-12-24 16:53:25.573625,-90.0,26.655127339838472,-6356748.775445179,2.2498273153319808,0.6459662811174739,-0.2888223224952994,-0.0004,0.0009,-0.0,0.0419,0.1262,9.8028,-1e-05,0.00079,-2e-05,2.2498273153319808
2025-12-24 16:53:25.673110,-90.0,26.6551408406498,-6356748.774945179,2.2498936427906964,0.6448508019646779,-0.2905155822399815,-0.0005,0.0013,-0.0006,0.0271,0.121,9.8123,0.00072,-0.00068,-0.00026,2.2498936427906964
2025-12-24 16:53:25.773548,-90.0,26.6551408406498,-6356748.774945179,2.2498936427906964,0.6448508019646779,-0.2905155822399815,-0.0005,0.0013,-0.0006,0.0167,0.1306,9.8052,0.00012,0.00018,0.00037,2.2498936427906964
2025-12-24 16:53:25.873265,-90.0,26.6551408406498,-6356748.774945179,2.2498936427906964,0.6448508019646779,-0.2905155822399815,-0.0005,0.0013,-0.0006,0.0293,0.1247,9.8147,0.00045,0.00045,-8e-05,2.2498936427906964
2025-12-24 16:53:25.985190,-90.0,26.655165666082446,-6356748.775045179,2.249926596828372,0.6455972244408968,-0.2886431730002776,0.0004,0.0013,-0.0003,0.0283,0.1248,9.8067,0.00014,-0.00034,-0.00021,2.249926596828372
2025-12-24 16:53:26.071784,-90.0,26.655165666082446,-6356748.775045179,2.249926596828372,0.6455972244408968,-0.2886431730002776,0.0004,0.0013,-0.0003,0.025,0.1297,9.8079,0.00038,-0.00041,0.00015,2.249926596828372
2025-12-24 16:53:26.171588,-90.0,26.655129516023063,-6356748.774345179,2.2500061333053125,0.650045407682288,-0.28577569907446226,-0.001,0.0017,-0.0,0.0256,0.1253,9.8052,-0.00054,-0.00032,-0.00015,2.2500061333053125
2025-12-24 16:53:26.271698,-90.0,26.655129516023063,-6356748.774345179,2.2500061333053125,0.650045407682288,-0.28577569907446226,-0.001,0.0017,-0.0,0.0283,0.1248,9.8091,-0.00028,0.0,-3e-05,2.2500061333053125
2025-12-24 16:53:26.373905,-90.0,26.655129516023063,-6356748.774345179,2.2500061333053125,0.650045407682288,-0.28577569907446226,-0.001,0.0017,-0.0,0.0309,0.1183,9.8113,-0.0002,0.00057,-0.00015,2.2500061333053125
2025-12-24 16:53:26.472547,-90.0,26.655140751896862,-6356748.774245179,2.2500621678427852,0.6476103467192379,-0.2839050370003886,-0.0014,0.0012,0.0,0.0264,0.1222,9.8144,0.00089,-0.00131,-0.0001,2.2500621678427852
2025-12-24 16:53:26.572401,-90.0,26.655140751896862,-6356748.774245179,2.2500621678427852,0.6476103467192379,-0.2839050370003886,-0.0014,0.0012,0.0,0.0259,0.118,9.8048,-0.00022,-7e-05,-0.00011,2.2500621678427852
2025-12-24 16:53:26.675153,-90.0,26.655140751896862,-6356748.774245179,2.2500621678427852,0.6476103467192379,-0.2839050370003886,-0.0014,0.0012,0.0,0.0312,0.1282,9.8143,-5e-05,-3e-05,0.00047,2.2500621678427852
2025-12-24 16:53:26.775180,-90.0,26.655158818037858,-6356748.77454518,2.2500928501694144,0.6460636280061097,-0.2870653921429832,-0.0006,0.0014,0.0,0.0266,0.1155,9.8056,0.00056,-0.00063,-0.00025,2.2500928501694144
2025-12-24 16:53:26.871057,-90.0,26.655158818037858,-6356748.77454518,2.2500928501694144,0.6460636280061097,-0.2870653921429832,-0.0006,0.0014,0.0,0.0264,0.1204,9.8081,0.00028,-0.00089,-0.00025,2.2500928501694144
2025-12-24 16:53:26.974729,-90.0,26.655158818037858,-6356748.77454518,2.2500928501694144,0.6460636280061097,-0.2870653921429832,-0.0006,0.0014,0.0,0.0335,0.1169,9.8111,-0.00033,0.00131,-1e-05,2.2500928501694144
2025-12-24 16:53:27.072318,-90.0,26.655163294624547,-6356748.77454518,2.250150736612378,0.6445499947560667,-0.28526300635732255,-0.0006,0.0017,-0.0002,0.0281,0.1239,9.8079,0.00041,0.0001,0.00034,2.250150736612378
2025-12-24 16:53:27.171710,-90.0,26.655163294624547,-6356748.77454518,2.250150736612378,0.6445499947560667,-0.28526300635732255,-0.0006,0.0017,-0.0002,0.0284,0.1346,9.8104,-0.00015,0.00061,-0.00032,2.250150736612378
2025-12-24 16:53:27.281721,-90.0,26.655154270434316,-6356748.7746451795,2.250137327398571,0.6464624840614821,-0.2844728670827728,-0.0012,0.002,0.0004,0.0311,0.1233,9.8098,0.00046,-0.00127,-0.00031,2.250137327398571
2025-12-24 16:53:27.374248,-90.0,26.655154270434316,-6356748.7746451795,2.250137327398571,0.6464624840614821,-0.2844728670827728,-0.0012,0.002,0.0004,0.0257,0.1244,9.8115,0.00085,-0.00033,-0.00059,2.250137327398571
2025-12-24 16:53:27.471197,-90.0,26.655154270434316,-6356748.7746451795,2.250137327398571,0.6464624840614821,-0.2844728670827728,-0.0012,0.002,0.0004,0.0285,0.1198,9.8073,0.00014,-0.0004,-0.00021,2.250137327398571
2025-12-24 16:53:27.572243,-90.0,26.65515655311252,-6356748.77514518,2.2501086007257634,0.6476715296063603,-0.28299869056295346,-0.0008,0.0021,0.0001,0.0283,0.1248,9.8098,-1e-05,-1e-05,6e-05,2.2501086007257634
2025-12-24 16:53:27.673217,-90.0,26.65515655311252,-6356748.77514518,2.2501086007257634,0.6476715296063603,-0.28299869056295346,-0.0008,0.0021,0.0001,0.0281,0.1277,9.8045,2e-05,-0.00076,0.0004,2.2501086007257634
2025-12-24 16:53:27.773189,-90.0,26.65515655311252,-6356748.77514518,2.2501086007257634,0.6476715296063603,-0.28299869056295346,-0.0008,0.0021,0.0001,0.0335,0.1242,9.8173,0.0003,-0.00058,0.00011,2.2501086007257634
2025-12-24 16:53:27.874012,-90.0,26.655097789373563,-6356748.7735451795,2.2500874401507565,0.646288064988581,-0.2774315688200452,-0.0009,0.0019,-0.0003,0.0276,0.1305,9.8077,-0.00023,0.00014,-0.00024,2.2500874401507565
2025-12-24 16:53:27.973896,-90.0,26.655097789373563,-6356748.7735451795,2.2500874401507565,0.646288064988581,-0.2774315688200452,-0.0009,0.0019,-0.0003,0.0416,0.1278,9.7908,-0.00104,0.00212,-0.00019,2.2500874401507565
2025-12-24 16:53:28.072658,-90.0,26.65505940994344,-6356748.773045179,2.2500495948838406,0.6495442013586535,-0.273325711604176,-0.001,0.0019,-0.0005,0.0386,0.1159,9.8177,-0.00016,0.00163,-0.00017,2.2500495948838406
2025-12-24 16:53:28.206685,-90.0,26.65505940994344,-6356748.773045179,2.2500495948838406,0.6495442013586535,-0.273325711604176,-0.001,0.0019,-0.0005,0.0002,0.1544,9.8074,-0.00034,0.00104,0.0002,2.2500495948838406
2025-12-24 16:53:28.273494,-90.0,26.65505940994344,-6356748.773045179,2.2500495948838406,0.6495442013586535,-0.273325711604176,-0.001,0.0019,-0.0005,0.0381,0.1275,9.7431,0.00041,-0.00018,0.00037,2.2500495948838406
2025-12-24 16:53:28.376107,-90.0,26.655050403480214,-6356748.773145179,2.2499545317898706,0.6479437454458942,-0.2717795222903035,-0.0002,0.0014,-0.0003,-0.0312,0.1295,9.838,-0.00085,0.00275,-0.00134,2.2499545317898706
2025-12-24 16:53:28.475641,-90.0,26.655050403480214,-6356748.773145179,2.2499545317898706,0.6479437454458942,-0.2717795222903035,-0.0002,0.0014,-0.0003,0.0296,0.2022,9.8512,0.00072,0.00644,0.00029,2.2499545317898706
2025-12-24 16:53:28.571124,-90.0,26.655050403480214,-6356748.773145179,2.2499545317898706,0.6479437454458942,-0.2717795222903035,-0.0002,0.0014,-0.0003,0.0442,0.0988,9.782,0.0004,0.00518,-8e-05,2.2499545317898706
2025-12-24 16:53:28.711743,-90.0,26.654991675275216,-6356748.772045179,2.2499897424287116,0.6416382744403558,-0.26870555638008164,-0.0051,0.0041,-0.0027,0.0448,0.1584,9.7999,-0.0005,-0.00085,-0.00019,2.2499897424287116
2025-12-24 16:53:28.785244,-90.0,26.654991675275216,-6356748.772045179,2.2499897424287116,0.6416382744403558,-0.26870555638008164,-0.0051,0.0041,-0.0027,0.0234,0.0829,9.8102,0.00037,0.00146,9e-05,2.2499897424287116
2025-12-24 16:53:28.876753,-90.0,26.654991675275216,-6356748.772045179,2.2499897424287116,0.6416382744403558,-0.26870555638008164,-0.0051,0.0041,-0.0027,0.024,0.129,9.7857,0.00049,0.00129,0.00016,2.2499897424287116
2025-12-24 16:53:28.980649,-90.0,26.65501874787071,-6356748.7724451795,2.249956532091703,0.6424880300776167,-0.26727477589577325,-0.0014,0.0001,0.0002,0.0416,0.14,9.8217,0.00021,-0.00676,-0.00022,2.249956532091703
2025-12-24 16:53:29.084862,-90.0,26.65501874787071,-6356748.7724451795,2.249956532091703,0.6424880300776167,-0.26727477589577325,-0.0014,0.0001,0.0002,-0.0772,0.1624,9.8284,0.00031,0.00078,-0.00048,2.249956532091703
2025-12-24 16:53:29.190576,-90.0,26.655048049902916,-6356748.772045179,2.2500212239368045,0.6355063108824034,-0.2731678768895738,-0.0024,-0.0003,-0.0004,0.1311,0.1291,9.8392,-6e-05,-0.00016,0.00058,2.2500212239368045
2025-12-24 16:53:29.274749,-90.0,26.655048049902916,-6356748.772045179,2.2500212239368045,0.6355063108824034,-0.2731678768895738,-0.0024,-0.0003,-0.0004,0.0683,0.1183,9.7997,-0.00035,0.00555,0.00015,2.2500212239368045
2025-12-24 16:53:29.371733,-90.0,26.655048049902916,-6356748.772045179,2.2500212239368045,0.6355063108824034,-0.2731678768895738,-0.0024,-0.0003,-0.0004,0.0085,0.1522,9.8867,8e-05,-0.00141,-0.00017,2.2500212239368045
2025-12-24 16:53:29.478670,-90.0,26.655048049902916,-6356748.77184518,2.250100850678388,0.6354955513283626,-0.27319322846406513,-0.0004,0.0047,0.0002,0.0179,0.1742,9.8746,-8e-05,-0.00101,-0.0,2.250100850678388
2025-12-24 16:53:29.571834,-90.0,26.655048049902916,-6356748.77184518,2.250100850678388,0.6354955513283626,-0.27319322846406513,-0.0004,0.0047,0.0002,0.0539,0.0784,9.7996,9e-05,0.00142,-0.00066,2.250100850678388
2025-12-24 16:53:29.676117,-90.0,26.655048049902916,-6356748.77184518,2.250100850678388,0.6354955513283626,-0.27319322846406513,-0.0004,0.0047,0.0002,0.025,0.1095,9.8068,-0.00092,0.00025,0.00027,2.250100850678388
2025-12-24 16:53:29.775363,-90.0,26.65505029708377,-6356748.77184518,2.25005034257158,0.6342241298010665,-0.2787412026018337,-0.0008,0.003,-0.0002,0.0747,0.1495,9.7515,0.00368,0.00458,-0.00116,2.25005034257158
2025-12-24 16:53:29.878283,-90.0,26.65505029708377,-6356748.77184518,2.25005034257158,0.6342241298010665,-0.2787412026018337,-0.0008,0.003,-0.0002,0.0983,-0.12,9.7923,-9e-05,0.0004,-0.00036,2.25005034257158
2025-12-24 16:53:29.972157,-90.0,26.655106671613986,-6356748.771445179,2.2501770360851445,0.6335420219004441,-0.2757964381680222,-0.0023,0.0007,-0.0002,0.0218,0.0967,9.8014,-0.00179,-0.0058,-3e-05,2.2501770360851445
2025-12-24 16:53:30.076522,-90.0,26.655106671613986,-6356748.771445179,2.2501770360851445,0.6335420219004441,-0.2757964381680222,-0.0023,0.0007,-0.0002,-0.0033,0.1173,9.8058,0.0012,0.00127,0.00014,2.2501770360851445
2025-12-24 16:53:30.172129,-90.0,26.655106671613986,-6356748.771445179,2.2501770360851445,0.6335420219004441,-0.2757964381680222,-0.0023,0.0007,-0.0002,0.0312,0.1248,9.799,0.0006,-0.00074,-0.00026,2.2501770360851445
2025-12-24 16:53:30.273843,-90.0,26.655104406698197,-6356748.771045179,2.250193557760351,0.6404517066831578,-0.26767375401409144,-0.0022,0.0028,-0.0013,0.0656,0.1019,9.8143,2e-05,-0.00056,-0.00051,2.250193557760351
2025-12-24 16:53:30.371209,-90.0,26.655104406698197,-6356748.771045179,2.250193557760351,0.6404517066831578,-0.26767375401409144,-0.0022,0.0028,-0.0013,0.0372,0.09,9.8169,0.00125,0.00125,3e-05,2.250193557760351
2025-12-24 16:53:30.506012,-90.0,26.655104406698197,-6356748.771045179,2.250193557760351,0.6404517066831578,-0.26767375401409144,-0.0022,0.0028,-0.0013,-0.0293,0.1632,9.7751,0.00058,0.00085,-0.00033,2.250193557760351
2025-12-24 16:53:30.573627,-90.0,26.655106653870174,-6356748.77124518,2.2502381274523398,0.6410363153360539,-0.27477207841927015,-0.0009,0.0036,0.0,0.0607,0.1467,9.8314,0.00063,-0.00104,-0.00027,2.2502381274523398
2025-12-24 16:53:30.674912,-90.0,26.655106653870174,-6356748.77124518,2.2502381274523398,0.6410363153360539,-0.27477207841927015,-0.0009,0.0036,0.0,0.018,0.1264,9.7872,-0.00027,0.00046,0.00094,2.2502381274523398
2025-12-24 16:53:30.773385,-90.0,26.655174299624168,-6356748.771445179,2.25029277663674,0.6416712308105404,-0.28464215396026243,-0.0036,0.0007,-0.0003,0.0636,0.146,9.8103,-0.00121,-0.00018,-0.00061,2.25029277663674
2025-12-24 16:53:30.873554,-90.0,26.655174299624168,-6356748.771445179,2.25029277663674,0.6416712308105404,-0.28464215396026243,-0.0036,0.0007,-0.0003,0.0377,0.0122,9.8356,-0.00016,0.00065,0.00047,2.25029277663674
2025-12-24 16:53:30.976547,-90.0,26.655174299624168,-6356748.771445179,2.25029277663674,0.6416712308105404,-0.28464215396026243,-0.0036,0.0007,-0.0003,-0.0219,0.0648,9.8255,0.00123,-0.00069,-0.00065,2.25029277663674
2025-12-24 16:53:31.072656,-90.0,26.655210378489315,-6356748.771545179,2.250357925346775,0.640826797835661,-0.274140619072188,0.0026,0.0048,-0.0002,0.0351,0.1568,9.806,0.00085,0.00033,0.00024,2.250357925346775
2025-12-24 16:53:31.172750,-90.0,26.655210378489315,-6356748.771545179,2.250357925346775,0.640826797835661,-0.274140619072188,0.0026,0.0048,-0.0002,0.0711,0.1475,9.8082,0.00059,0.00056,4e-05,2.250357925346775
2025-12-24 16:53:31.282310,-90.0,26.655210378489315,-6356748.771545179,2.250357925346775,0.640826797835661,-0.274140619072188,0.0026,0.0048,-0.0002,0.0128,0.117,9.804,-0.00099,-0.00037,-0.0004,2.250357925346775
2025-12-24 16:53:31.372384,-90.0,26.65519457733933,-6356748.771445179,2.2503957833629933,0.6444886103887819,-0.2754491152925144,-0.0018,0.0013,-0.0007,0.0391,0.0909,9.8103,-0.00085,-0.00049,1e-05,2.2503957833629933
2025-12-24 16:53:31.472199,-90.0,26.65519457733933,-6356748.771445179,2.2503957833629933,0.6444886103887819,-0.2754491152925144,-0.0018,0.0013,-0.0007,0.022,0.1331,9.8023,-8e-05,0.00076,6e-05,2.2503957833629933
2025-12-24 16:53:31.571850,-90.0,26.65519457733933,-6356748.771445179,2.2503957833629933,0.6444886103887819,-0.2754491152925144,-0.0018,0.0013,-0.0007,0.0295,0.1276,9.8104,0.00066,-0.00018,-0.00024,2.2503957833629933
2025-12-24 16:53:31.671856,-90.0,26.655223879183023,-6356748.770845179,2.250450981858302,0.6474225471704089,-0.2715221050304358,-0.002,0.0028,-0.0011,-0.0066,0.1307,9.8214,-0.00024,-0.00079,-0.0001,2.250450981858302
2025-12-24 16:53:31.793347,-90.0,26.655223879183023,-6356748.770845179,2.250450981858302,0.6474225471704089,-0.2715221050304358,-0.002,0.0028,-0.0011,-0.0378,0.2793,9.7919,-0.0005,-0.00583,0.0003,2.250450981858302
2025-12-24 16:53:31.871891,-90.0,26.655255428142684,-6356748.77074518,2.250550361557077,0.6497737132394162,-0.27118721094524606,-0.0003,0.0005,0.0001,-0.0559,0.0465,9.7182,-0.00102,-0.00629,0.00058,2.250550361557077
2025-12-24 16:53:31.997833,-90.0,26.655255428142684,-6356748.77074518,2.250550361557077,0.6497737132394162,-0.27118721094524606,-0.0003,0.0005,0.0001,0.3023,0.2555,9.9805,-0.00042,0.00159,-0.00012,2.250550361557077
2025-12-24 16:53:32.076049,-90.0,26.655255428142684,-6356748.77074518,2.250550361557077,0.6497737132394162,-0.27118721094524606,-0.0003,0.0005,0.0001,-0.0983,0.0739,9.755,-0.00064,-0.00434,0.00192,2.250550361557077
2025-12-24 16:53:32.175936,-90.0,26.655239644783162,-6356748.77074518,2.250662588090883,0.6453895693664587,-0.2774997058487366,-0.0005,0.0004,-0.0012,0.7673,0.1463,9.4957,0.00272,0.00905,0.00306,2.250662588090883
2025-12-24 16:53:32.273976,-90.0,26.655239644783162,-6356748.77074518,2.250662588090883,0.6453895693664587,-0.2774997058487366,-0.0005,0.0004,-0.0012,1.5414,-0.2391,9.9272,0.00546,-0.03792,0.00363,2.250662588090883
2025-12-24 16:53:32.371655,-90.0,26.655239644783162,-6356748.77074518,2.250662588090883,0.6453895693664587,-0.2774997058487366,-0.0005,0.0004,-0.0012,1.6956,-0.0565,10.2,0.00391,-0.00103,-0.00783,2.250662588090883
2025-12-24 16:53:32.473961,-90.0,26.659033658155927,-6356748.770645179,2.2509970557186545,0.8615258248090568,-0.18357498668925415,0.4589,0.0056,0.0,0.885,0.2872,9.761,-0.00109,-0.00035,0.00483,2.2509970557186545
2025-12-24 16:53:32.572439,-90.0,26.661601780868587,-6356748.771045179,2.2512447505013835,0.8652617724792652,-0.18836448870790834,0.5792,-0.0028,-0.0058,1.3508,0.2364,9.681,0.00123,0.00416,0.0017,2.2512447505013835
2025-12-24 16:53:32.673718,-90.0,26.664010124941846,-6356748.7702451795,2.251655536049297,0.8799644459475631,-0.17313284319197364,0.658,0.0054,0.005,1.1722,-0.4374,9.9714,0.00351,-0.0006,0.00117,2.251655536049297
2025-12-24 16:53:32.773151,-90.0,26.66755417802078,-6356748.771745179,2.2516685658519675,0.9242041267268487,-0.18657526448160203,0.7771,0.0093,0.0072,1.3307,0.1259,9.7167,-6e-05,-0.02686,-0.00233,2.2516685658519675
2025-12-24 16:53:32.888559,-90.0,26.67146679843373,-6356748.773345179,2.252277016976255,0.9469149164964776,-0.10809570711726989,0.8826,0.0253,0.0051,1.5963,-0.2574,9.8659,-0.00565,0.00425,0.00888,2.252277016976255
2025-12-24 16:53:32.973171,-90.0,26.676054822153677,-6356748.775545179,2.253529584182788,0.9449868857779654,-0.12772035589766642,0.9732,0.0184,0.0208,0.4486,0.5261,9.8783,-0.00094,-0.03578,0.01452,2.253529584182788
2025-12-24 16:53:33.074986,-90.0,26.681865274206153,-6356748.781345179,2.2539675281053446,0.9523640171851867,-0.062104224538682674,1.1312,0.0241,0.0035,1.971,-0.2401,9.498,-0.00075,-0.00567,-0.00039,2.2539675281053446
2025-12-24 16:53:33.177931,-90.0,26.68762167972439,-6356748.783145179,2.25488888642856,0.9929555917321423,-0.06393152843996779,1.2,0.008,0.0096,0.965,0.2137,9.5428,0.00612,-0.09974,0.01295,2.25488888642856
2025-12-24 16:53:33.279442,-90.0,26.69394982529177,-6356748.784145179,2.2558493155746664,1.0077677391222586,-0.1296632371234888,1.3515,-0.0049,-0.007,0.4422,-0.0891,9.8573,0.01816,0.03627,0.00917,2.2558493155746664
2025-12-24 16:53:33.383471,-90.0,26.702064622469525,-6356748.787345179,2.2571590328828375,1.0878372368502893,-0.12876138765257292,1.4588,0.0103,-0.0056,1.638,0.1619,9.4986,0.00348,-0.00331,0.01576,2.2571590328828375
