time,lat,lon,alt,yaw,pitch,roll,vx,vy,vz,ax,ay,az,yaw_rate,pitch_rate,roll_rate,uncorrect_yaw
2025-12-24 16:47:51.776736,-90.0,26.658305509006144,-6356748.806045179,2.285009552769406,0.4569297390766016,-0.13389945989141558,0.0044,-0.0012,0.0001,0.0455,0.0506,9.7999,-2e-05,0.00056,0.00033,2.285009552769406
2025-12-24 16:47:51.880295,-90.0,26.65830998516909,-6356748.806245179,2.285050656748173,0.45807164860952676,-0.13200081810442466,0.0027,-0.0012,-0.0004,0.0488,0.0659,9.8234,6e-05,-9e-05,-9e-05,2.285050656748173
2025-12-24 16:47:51.981960,-90.0,26.65830998516909,-6356748.806245179,2.285050656748173,0.45807164860952676,-0.13200081810442466,0.0027,-0.0012,-0.0004,0.0388,0.0745,9.7867,0.00039,-0.00049,-0.00041,2.285050656748173
2025-12-24 16:47:52.084486,-90.0,26.65830998516909,-6356748.806245179,2.285050656748173,0.45807164860952676,-0.13200081810442466,0.0027,-0.0012,-0.0004,0.0538,0.0226,9.8193,-2e-05,0.00037,0.00013,2.285050656748173
2025-12-24 16:47:52.172324,-90.0,26.658328055223585,-6356748.805945179,2.2850441430366777,0.4577727641050607,-0.12886065381461684,0.004,-0.0021,0.0002,0.0581,0.0905,9.8113,-0.00027,-0.00122,0.00016,2.2850441430366777
2025-12-24 16:47:52.273970,-90.0,26.658328055223585,-6356748.805945179,2.2850441430366777,0.4577727641050607,-0.12886065381461684,0.004,-0.0021,0.0002,0.0334,0.0749,9.802,0.00025,-0.00021,0.0001,2.2850441430366777
2025-12-24 16:47:52.372786,-90.0,26.65832345039761,-6356748.805945179,2.2850970137918,0.4542636093277362,-0.13085105013966156,0.0026,-0.002,0.0,0.0305,0.0579,9.835,-0.0007,0.00107,0.00021,2.2850970137918
2025-12-24 16:47:52.473046,-90.0,26.65832345039761,-6356748.805945179,2.2850970137918,0.4542636093277362,-0.13085105013966156,0.0026,-0.002,0.0,0.0421,0.0797,9.7939,0.00031,0.00042,0.00042,2.2850970137918
2025-12-24 16:47:52.572515,-90.0,26.65832345039761,-6356748.805945179,2.2850970137918,0.4542636093277362,-0.13085105013966156,0.0026,-0.002,0.0,0.0861,0.0696,9.8016,0.0003,-0.00014,-0.00042,2.2850970137918
2025-12-24 16:47:52.673063,-90.0,26.65835056464952,-6356748.806045179,2.2850751566499947,0.45003850096957004,-0.127106834169037,0.0035,-0.0016,-0.0001,0.083,0.0687,9.8223,-0.00063,-0.00034,0.00053,2.2850751566499947
2025-12-24 16:47:52.772882,-90.0,26.65835056464952,-6356748.806045179,2.2850751566499947,0.45003850096957004,-0.127106834169037,0.0035,-0.0016,-0.0001,-0.0075,0.0568,9.79,-2e-05,-8e-05,0.00027,2.2850751566499947
2025-12-24 16:47:52.873359,-90.0,26.65835056464952,-6356748.806045179,2.2850751566499947,0.45003850096957004,-0.127106834169037,0.0035,-0.0016,-0.0001,0.0345,0.0821,9.826,0.00053,0.00043,-0.00017,2.2850751566499947
2025-12-24 16:47:52.974099,-90.0,26.658357361602015,-6356748.805945179,2.2850419070093158,0.4505301344744438,-0.12486039944820178,0.0057,0.0017,0.0003,0.0534,0.0424,9.7825,-0.00041,-0.00122,-0.00077,2.2850419070093158
2025-12-24 16:47:53.074039,-90.0,26.658357361602015,-6356748.805945179,2.2850419070093158,0.4505301344744438,-0.12486039944820178,0.0057,0.0017,0.0003,0.0755,0.0972,9.8131,-0.00029,-0.00021,0.00073,2.2850419070093158
2025-12-24 16:47:53.174459,-90.0,26.658352756750862,-6356748.806045179,2.2851251009901983,0.45081744405402885,-0.12386394895817,0.0006,-0.0016,0.001,0.0289,0.056,9.8179,4e-05,0.0005,-0.00127,2.2851251009901983
2025-12-24 16:47:53.279635,-90.0,26.658352756750862,-6356748.806045179,2.2851251009901983,0.45081744405402885,-0.12386394895817,0.0006,-0.0016,0.001,0.0212,0.0883,9.8315,-0.00033,0.00037,0.00052,2.2851251009901983
2025-12-24 16:47:53.401620,-90.0,26.658352756750862,-6356748.806045179,2.2851251009901983,0.45081744405402885,-0.12386394895817,0.0006,-0.0016,0.001,0.0698,0.0168,9.8134,0.00057,0.00015,-0.00035,2.2851251009901983
2025-12-24 16:47:53.572803,-90.0,26.65838889681185,-6356748.806245179,2.2851168623898577,0.4488143959498756,-0.12250904990696386,0.0053,-0.0009,-0.0002,0.0599,0.0663,9.8036,7e-05,-0.00079,-0.00082,2.2851168623898577
2025-12-24 16:47:53.673782,-90.0,26.65838889681185,-6356748.806245179,2.2851168623898577,0.4488143959498756,-0.12250904990696386,0.0053,-0.0009,-0.0002,0.0558,0.0615,9.8075,0.00056,-0.0006,0.00011,2.2851168623898577
2025-12-24 16:47:53.773313,-90.0,26.65836854274008,-6356748.806245179,2.2851425085104555,0.44847329191269814,-0.11763127219314364,0.002,-0.0017,0.0002,0.0594,0.0623,9.8045,-0.00056,0.00237,0.00015,2.2851425085104555
2025-12-24 16:47:53.876111,-90.0,26.65836854274008,-6356748.806245179,2.2851425085104555,0.44847329191269814,-0.11763127219314364,0.002,-0.0017,0.0002,0.0346,0.0568,9.7925,-0.00032,0.00054,-0.00033,2.2851425085104555
2025-12-24 16:47:53.973027,-90.0,26.65836856113046,-6356748.80684518,2.2851426616333916,0.44927314625788145,-0.1196595503055941,0.0046,-0.0015,0.001,0.0663,0.0456,9.8116,-0.00077,0.00035,-8e-05,2.2851426616333916
2025-12-24 16:47:54.073051,-90.0,26.65836856113046,-6356748.80684518,2.2851426616333916,0.44927314625788145,-0.1196595503055941,0.0046,-0.0015,0.001,0.0273,0.0547,9.8083,0.00043,0.00193,0.00062,2.2851426616333916
2025-12-24 16:47:54.174344,-90.0,26.65836856113046,-6356748.80684518,2.2851426616333916,0.44927314625788145,-0.1196595503055941,0.0046,-0.0015,0.001,0.0767,0.1004,9.8066,0.00035,-0.00055,-2e-05,2.2851426616333916
2025-12-24 16:47:54.273313,-90.0,26.658348207067483,-6356748.806745179,2.28515852621082,0.4469922513956211,-0.11742848782798165,0.0035,-0.0023,0.0,0.0337,0.0228,9.8039,-1e-05,0.00087,-0.0003,2.28515852621082
2025-12-24 16:47:54.372737,-90.0,26.658348207067483,-6356748.806745179,2.28515852621082,0.4469922513956211,-0.11742848782798165,0.0035,-0.0023,0.0,0.0697,0.0873,9.8072,-0.00054,-0.00044,-5e-05,2.28515852621082
2025-12-24 16:47:54.489214,-90.0,26.658348207067483,-6356748.806745179,2.28515852621082,0.4469922513956211,-0.11742848782798165,0.0035,-0.0023,0.0,0.0719,0.0258,9.8218,0.00026,0.00035,4e-05,2.28515852621082
2025-12-24 16:47:54.572937,-90.0,26.65834595980588,-6356748.80684518,2.285210685629345,0.4470981520557912,-0.12016191275682228,0.0029,-0.0009,0.0,0.0155,0.0356,9.8185,0.00031,-0.00086,9e-05,2.285210685629345
2025-12-24 16:47:54.674399,-90.0,26.65834595980588,-6356748.80684518,2.285210685629345,0.4470981520557912,-0.12016191275682228,0.0029,-0.0009,0.0,0.0585,0.1083,9.8132,-0.00013,-0.00092,-8e-05,2.285210685629345
2025-12-24 16:47:54.775573,-90.0,26.65834595980588,-6356748.80684518,2.285210685629345,0.4470981520557912,-0.12016191275682228,0.0029,-0.0009,0.0,0.0493,0.0532,9.8002,0.00012,0.00088,-0.00018,2.285210685629345
