Sample time,accel,throttle,speed,separation
3.01,0,0,0,-327.6574
3.1,0,,0,10.3196
3.11,0,0,0,10.3196
3.12,0,0,0,10.3196
3.13,0,0,0,10.3196
3.14,0,0,0,10.3196
3.15,0,0,0,10.3196
3.2,0,,0,10.3196
3.21,0,0,0,10.3196
3.22,0,0,0,10.3196
3.23,0,0,0,10.3196
3.24,0,0,0,10.3196
3.25,0,0,0,10.3196
3.3,0,,0,10.3196
3.31,0,0,0,10.3196
3.32,0,0.502875243966679,0,10.3196
3.33,0,0.74594108891927,0,10.3196
3.34,0,0.827143303900723,0,10.3196
3.35,0,0.718272973660294,0,10.3196
3.4,0.0796205763117592,1,0.472,10.2988
3.41,0.0501525566204816,0.539563279251096,0.472,10.2988
3.42,0.0502959762182229,0.754350585724138,0.472,10.2988
3.43,0.0507429800568968,0.69922884668852,0.472,10.2988
3.44,0.0508753895040083,0.715084375743272,0.472,10.2988
3.45,0.114371186739328,0.659194664196809,0.472,10.2988
3.5,0.126383541032213,1,1.0529,10.2186
3.51,0.0754357676458004,0.539563279251096,1.0529,10.2186
3.52,0.0748388846616714,0.754350585724138,1.0529,10.2186
3.53,0.0735865031002437,0.69922884668852,1.0529,10.2186
3.54,0.0732847788316527,0.715084375743272,1.0529,10.2186
3.55,0.135276916682537,0.659194664196809,1.0529,10.2186
3.6,0.129666485897783,1,1.6314,10.0803
3.61,0.0770737956608277,0.400880330603419,1.6314,10.0803
3.62,0.0796393805838372,0.697876421395325,1.6314,10.0803
3.63,0.0799017650206554,0.603696383325798,1.6314,10.0803
3.64,0.0799538962453312,0.658717349715936,1.6314,10.0803
3.65,0.139987022725922,0.571436970272656,1.6314,10.0803
3.7,0.13506543877187,1,2.1423,9.8877
3.71,0.0811820457298986,0.268544219968939,2.1423,9.8877
3.72,0.0803252306107562,0.638227787427834,2.1423,9.8877
3.73,0.0803613183806455,0.489503443602845,2.1423,9.8877
3.74,0.0804683562767814,0.596152051887473,2.1423,9.8877
3.75,0.151968506185841,0.464645594291154,2.1423,9.8877
3.8,0.119505335038887,1,2.5762,9.64769999999999
3.81,0.0842267138730223,0.292226052747084,2.5762,9.64769999999999
3.82,0.0876563748220895,0.635972658221462,2.5762,9.64769999999999
3.83,0.0876802355729854,0.316527225100417,2.5762,9.64769999999999
3.84,0.0878128250613032,0.58822875350442,2.5762,9.64769999999999
3.85,0.171959263032475,0.301892842706263,2.5762,9.64769999999999
3.9,0.135896073537541,1,2.9273,9.3673
3.91,0.076961958776841,0.3082203392474,2.9273,9.3673
3.92,0.0760082012171675,0.498477576267094,2.9273,9.3673
3.93,0.0760346521614539,0.289643850343185,2.9273,9.3673
3.94,0.0730999719735977,0.415471612335313,2.9273,9.3673
3.95,0.122676532281914,0.210190653799185,2.9273,9.3673
4,0.107919200164295,1,3.2117,9.05489999999998
4.01,0.0714960035818126,0.313860405729297,3.2117,9.05489999999998
4.02,0.0706289053307692,0.321965992670748,3.2117,9.05489999999998
4.03,0.0740001859589112,0.207597567071132,3.2117,9.05489999999998
4.04,0.0706491516132166,0.198124164309164,3.2117,9.05489999999998
4.05,0.103464252298512,0.113270619115074,3.2117,9.05489999999998
4.1,0.0846140439350752,1,3.4149,8.71809999999999
4.11,0.0352300363302969,0.313730923124877,3.4149,8.71809999999999
4.12,0.0352044391132083,0.0242317092783347,3.4149,8.71809999999999
4.13,0.0364884948562714,0.161027071588917,3.4149,8.71809999999999
4.14,0.0367331511421429,0,3.4149,8.71809999999999
4.15,0.0476755297417368,0.0422660358662236,3.4149,8.71809999999999
4.2,0.0440997395336121,1,3.5518,8.3646
4.21,0.0263414774251055,0.312955048679331,3.5518,8.3646
4.22,0.0263121455846523,0,3.5518,8.3646
4.23,0.0271645773288933,0.122106481468386,3.5518,8.3646
4.24,0.0264728926165462,0,3.5518,8.3646
4.25,0.0434791991713059,0,3.5518,8.3646
4.3,0.0483451236862615,0.700608935355697,3.6957,7.99769999999995
4.31,0.0283612521873807,0.142722692089348,3.6957,7.99769999999995
4.32,0.0283206632237939,0,3.6957,7.99769999999995
4.33,0.0292571343478347,0,3.6957,7.99769999999995
4.34,0.0288535664462031,0,3.6957,7.99769999999995
4.35,0.0483901633555924,0,3.6957,7.99769999999995
4.4,0.0159273775144021,,3.7479,7.62360000000001
4.41,0.00955607892158254,0,3.7479,7.62360000000001
4.42,0.00955234743000747,0,3.7479,7.62360000000001
4.43,0.0099019929383469,0,3.7479,7.62360000000001
4.44,0.00980127605740486,0,3.7479,7.62360000000001
4.45,0.016807224300859,0,3.7479,7.62360000000001
4.5,-0.0157788855911644,0.512372519443429,3.6982,7.25110000000001
4.51,-0.00687406707046832,0,3.6982,7.25110000000001
4.52,-0.00680863038544162,0,3.6982,7.25110000000001
4.53,-0.00670604185821174,0,3.6982,7.25110000000001
4.54,-0.00685671112444363,0,3.6982,7.25110000000001
4.55,-0.00983471938599795,0,3.6982,7.25110000000001
4.6,0.0569768079851648,0.865638096221185,3.8598,6.87470000000002
4.61,0.03396172045446,0.163834100048575,3.8598,6.87470000000002
4.62,0.034532364633087,0,3.8598,6.87470000000002
4.63,0.0327838968172318,0,3.8598,6.87470000000002
4.64,0.0328059845746908,0,3.8598,6.87470000000002
4.65,0.0569517217782931,0,3.8598,6.87470000000002
4.7,-0.0363294452177255,0.720947798192476,3.771,6.50239999999997
4.71,-0.0213974816921314,0,3.771,6.50239999999997
4.72,-0.0226401197733643,0,3.771,6.50239999999997
4.73,-0.0215622603733017,0,3.771,6.50239999999997
4.74,-0.021875048172137,0,3.771,6.50239999999997
4.75,-0.0318602966066536,0,3.771,6.50239999999997
4.8,0.118971635586853,0.50510223059929,4.1104,6.12959999999998
4.81,0.0970754072532416,0,4.1104,6.12959999999998
4.82,0.102672556177749,0,4.1104,6.12959999999998
4.83,0.102869392870124,0,4.1104,6.12959999999998
4.84,0.0969514439807971,0,4.1104,6.12959999999998
4.85,0.203135443094692,0,4.1104,6.12959999999998
4.9,-0.00306212647903938,0.508365281530702,4.1048,5.74679999999995
4.91,-0.00220307051614554,0,4.1048,5.74679999999995
4.92,-0.00216903618307453,0,4.1048,5.74679999999995
4.93,-0.00233337728265265,0,4.1048,5.74679999999995
4.94,-0.00232951255796989,0,4.1048,5.74679999999995
4.95,-0.00450881822562059,0,4.1048,5.74679999999995
5,0.000488188494919744,0.690710300297602,4.1054,5.37110000000001
5.01,0.000327996037849176,0,4.1054,5.37110000000001
5.02,0.000322276827563094,0,4.1054,5.37110000000001
5.03,0.000325827703446499,0,4.1054,5.37110000000001
5.04,0.00033384925604419,0,4.1054,5.37110000000001
5.05,0.000499680802481462,0,4.1054,5.37110000000001
5.1,0.0843299904700657,0.632969403541052,4.2092,4.9914
5.11,0.0641548248067405,0,4.2092,4.9914
5.12,0.0631907914220398,0,4.2092,4.9914
5.13,0.0639055578926971,0,4.2092,4.9914
5.14,0.0642667623996219,0,4.2092,4.9914
5.15,0.124340981261834,0,4.2092,4.9914
5.2,0.0506437087625996,0.497930142022486,4.2601,4.60419999999999
5.21,0.0415749910614485,0,4.2601,4.60419999999999
5.22,0.041389766965747,0,4.2601,4.60419999999999
5.23,0.0421432410942358,0,4.2601,4.60419999999999
5.24,0.04262759393482,0,4.2601,4.60419999999999
5.25,0.0686099251522509,0,4.2601,4.60419999999999
5.3,-0.0961812725931294,0.295161576421966,4.1796,4.21510000000001
5.31,-0.0674949518937651,0,4.1796,4.21510000000001
5.32,-0.0669576810421593,0,4.1796,4.21510000000001
5.33,-0.0659909687910444,0,4.1796,4.21510000000001
5.34,-0.0729803655919098,0,4.1796,4.21510000000001
5.35,-0.103796745683097,0,4.1796,4.21510000000001
5.4,-0.358339578533295,0.42564690015546,3.8877,3.8365
5.41,-0.239449045698662,0,3.8877,3.8365
5.42,-0.235849761341067,0,3.8877,3.8365
5.43,-0.229464989907282,0,3.8877,3.8365
5.44,-0.230279844939952,0,3.8877,3.8365
5.45,-0.338918879200093,0,3.8877,3.8365
5.5,-0.236867908493635,0.356204932379684,3.6851,3.4719
5.51,-0.166080532229473,0,3.6851,3.4719
5.52,-0.16732914246782,0,3.6851,3.4719
5.53,-0.168422573729943,0,3.6851,3.4719
5.54,-0.171056512586181,0,3.6851,3.4719
5.55,-0.254684790351682,0,3.6851,3.4719
5.6,-0.339763794982717,0.221030950417407,3.4177,3.12029999999999
5.61,-0.22865117726448,0,3.4177,3.12029999999999
5.62,-0.224349068563519,0,3.4177,3.12029999999999
5.63,-0.219980403731337,0,3.4177,3.12029999999999
5.64,-0.222474627396217,0,3.4177,3.12029999999999
5.65,-0.322155008473554,0,3.4177,3.12029999999999
