Sample time,accel,throttle,speed,separation
14.05,-0.0592915149234083,0,0.29,3.49099999999999
22.32,-0.0592627035877933,0,0.1293,3.48719999999997
32.44,-0.0591739797361417,0,0.134,3.33440000000002
4.95,-0.0589075544641061,0.0391047838587515,0.3646,4.1814
12.25,-0.0584591223481996,0,0.2942,3.35639999999995
22.34,-0.0584192467363838,0,0.1293,3.48719999999997
22.33,-0.0584145893776398,0,0.1293,3.48719999999997
8.23,-0.0583961884537234,0,0.2466,3.49100000000004
24.35,-0.0583690441550424,0,0.1076,3.54369999999994
34.11,-0.0583463583908597,0,0.1876,3.47309999999999
8.11,-0.0582388104550272,0,0.3119,3.51779999999997
22.14,-0.0582072415346104,0,0.3121,3.5274
4.94,-0.0581604531355798,0,0.3646,4.1814
14.24,-0.0581300360618828,0,0.1218,3.44979999999998
36.2,-0.0580116836625644,,0.1895,3.49510000000004
24.11,-0.0579475536968178,0,0.235,3.57190000000003
10.05,-0.0578860003936922,0,0.3711,3.52790000000004
24.03,-0.0578323111981471,0,0.3199,3.60050000000001
4,-0.0577751183785256,,0.6511,4.52669999999995
20.13,-0.0577128577710358,0,0.2495,3.49919999999997
12.44,-0.05767604998109,0,0.1472,3.32370000000003
14.11,-0.0575462090611608,0,0.2017,3.46549999999996
28.4,-0.0573273366082699,,0.1473,3.36239999999998
33.95,-0.0573247458609872,0,0.3452,3.52730000000003
20.35,-0.0572577128761428,0,0.1619,3.46249999999998
13.95,-0.0572550066888221,0,0.37,3.52359999999999
26.05,-0.0572507812657195,0,0.4134,3.53770000000003
5.81,-0.0572111512658217,0,0.5357,3.85629999999998
14.12,-0.0571731871110761,0,0.2017,3.46549999999996
24.04,-0.0571212320195521,0,0.3199,3.60050000000001
6.04,-0.0570948287182439,0,0.3666,3.76600000000002
34.24,-0.0568481589166315,0,0.1172,3.45829999999995
20.11,-0.0567570689073683,0,0.2495,3.49919999999997
6.35,-0.0566423379449713,0,0.2052,3.68880000000001
26.5,-0.0563804752410078,0.167971269404765,0.2263,3.39060000000001
26.55,-0.0563198141898022,0,0.2263,3.39060000000001
20.12,-0.0563042360649277,0,0.2495,3.49919999999997
20.14,-0.0562454724142244,0,0.2495,3.49919999999997
8.22,-0.0561609671836681,0,0.2466,3.49100000000004
22.13,-0.0561323904066582,0,0.3121,3.5274
18.45,-0.0559176970974113,0,0.1454,3.37369999999999
15.85,-0.0558747422906439,0,0.5715,3.58009999999996
6.01,-0.0557090699076698,0,0.3666,3.76600000000002
4.9,-0.0556614787163866,,0.3646,4.1814
32.2,-0.0556455567305659,0.183379549184435,0.287,3.3655
24.02,-0.0555054125103275,0,0.3199,3.60050000000001
25.94,-0.0554919946103844,0,0.4636,3.58289999999999
8.12,-0.0554375840480701,0,0.3119,3.51779999999997
6.02,-0.0552042919022627,0,0.3666,3.76600000000002
22.12,-0.0547758954444204,0,0.3121,3.5274
24.01,-0.0546391954243545,0,0.3199,3.60050000000001
34.21,-0.0545716480035484,0,0.1172,3.45829999999995
14.14,-0.0545245688172803,0,0.2017,3.46549999999996
12.41,-0.0543158966911142,0,0.1472,3.32370000000003
33.9,-0.0542031047572894,,0.3452,3.52730000000003
22.43,-0.0541265604376934,0,0.0617,3.48739999999998
15.94,-0.0541248473906036,0,0.5016,3.52629999999999
22.42,-0.0541124083256039,0,0.0617,3.48739999999998
24.12,-0.0540382520019849,0,0.235,3.57190000000003
14.13,-0.0540320149393091,0,0.2017,3.46549999999996
12.42,-0.0539928072693149,0,0.1472,3.32370000000003
22.44,-0.0539918480264461,0,0.0617,3.48739999999998
32.3,-0.053950588051867,0.0085026003241632,0.2177,3.34199999999998
32.6,-0.0539093244622538,,0.0156,3.36439999999999
24.13,-0.053860805938815,0,0.235,3.57190000000003
34.22,-0.0537613796518826,0,0.1172,3.45829999999995
24.14,-0.053749184486389,0,0.235,3.57190000000003
15.93,-0.0536819549351272,0,0.5016,3.52629999999999
32.65,-0.0536432389790934,0.0201781796653514,0.0156,3.36439999999999
10.75,-0.053581939745362,0,0.1913,3.42959999999999
22.11,-0.0534669499447608,0,0.3121,3.5274
12.32,-0.0534527236186945,0,0.2221,3.33230000000003
12.33,-0.0534475276684942,0,0.2221,3.33230000000003
28.31,-0.0533448137256444,0,0.1983,3.37059999999997
6.03,-0.0533088266185254,0,0.3666,3.76600000000002
25.93,-0.0532675002966109,0,0.4636,3.58289999999999
22.41,-0.0532097275284642,0.0166354583875375,0.0617,3.48739999999998
8.03,-0.0531750077936391,0,0.3943,3.55420000000004
12.11,-0.0531558481831429,0,0.3662,3.39089999999999
22,-0.053141270388255,0.0314932921538884,0.3916,3.56270000000001
24.24,-0.0529746437044687,0,0.1626,3.55349999999999
