Sample time,accel,throttle,speed,separation
7.75,-0.219639020771048,0,1.1892,1.15730000000002
11.85,-0.210330872219794,0,0.3844,0.614599999999996
21.85,-0.208997872264504,0,0.4461,0.616200000000049
9.7,-0.205345544867967,0.140565317778482,0.7513,0.727199999999982
7.95,-0.199013373962925,0,0.4174,1.00200000000001
9.75,-0.198010095067959,0,0.7513,0.727199999999982
6.65,-0.188510774267195,0,1.9877,2.41890000000001
19.85,-0.182520385580488,0,0.3664,0.609800000000007
17.85,-0.177434443887618,0,0.4483,0.612099999999998
23.75,-0.175646732850706,0,0.7819,0.656400000000019
6.6,-0.173938635575499,0.252142735572681,1.9877,2.41890000000001
7.7,-0.173936708027269,0.0472427643448869,1.1892,1.15730000000002
23.8,-0.173592078403723,0.0837268412142445,0.371,0.603099999999984
11.8,-0.173240220204744,0.129133319720275,0.3844,0.614599999999996
19.8,-0.17148131919033,0.102506178744846,0.3664,0.609800000000007
15.8,-0.167823581806839,0.0765665183659888,0.3985,0.608699999999999
7.65,-0.16106864134417,0,1.5565,1.27590000000004
7.8,-0.160523275428828,0.0408011705132071,0.7964,1.06180000000001
13.8,-0.15874571111144,0.100089807813665,0.4003,0.608699999999999
7.6,-0.157518156656043,0.104386992356599,1.5565,1.27590000000004
7.9,-0.156874707372506,0.091525881479453,0.4174,1.00200000000001
9.85,-0.154621911009307,0,0.4394,0.67149999999998
8.05,-0.154518297784833,0,0.1236,0.975799999999992
11.7,-0.153483690082882,0.0153512963288824,0.7894,0.668999999999983
9.8,-0.151804242152779,0.0221353651001329,0.4394,0.67149999999998
19.7,-0.151126523153225,0.0136273314097415,0.7703,0.663299999999992
13.85,-0.14928986963279,0,0.4003,0.608699999999999
23.7,-0.149261602898998,0.0104689307124674,0.7819,0.656400000000019
17.8,-0.147976013290199,0.0850004966062356,0.4483,0.612099999999998
23.85,-0.14678213594879,0,0.371,0.603099999999984
21.8,-0.145202172047942,0.0773940223061787,0.4461,0.616200000000049
15.85,-0.142547919441289,0,0.3985,0.608699999999999
8,-0.142398312325221,0.225630839214486,0.1236,0.975799999999992
11.75,-0.13934279199313,0,0.7894,0.668999999999983
17.9,-0.137759221972611,0.00844631121815209,0.1249,0.584900000000005
9.6,-0.136454144316756,0.0483366727204385,1.1366,0.802599999999984
21.9,-0.135842875675356,0.0273160195251599,0.1179,0.589600000000019
7.5,-0.134286091828567,0.149451567614829,1.8762,1.40809999999999
15.7,-0.132340843823306,0.01407563655617,0.8045,0.664499999999975
